Unnamed: 0,index,hid,finishm,age,besttime,class,horseweight,exweight,horseweightchg,distance,track,going,jname,tname,datediff,rating,ratechg,ind_win,ind_pla
40,77992,3,83.64,6.0,82.65,Class 5,1070.0,131,-8.0,1400,TURF,GOOD,0.2551813471502591,0.22361477572559368,63.0,38.0,-3.0,1,1
41,77993,4,84.42,4.0,83.02,Class 5,1031.0,125,7.0,1400,TURF,GOOD,0.06962785114045618,0.2139673105497771,81.0,37.0,-5.0,0,0
42,77994,5,83.83,7.0,82.66,Class 5,1072.0,130,5.0,1400,TURF,GOOD,0.2329345531315975,0.23462783171521034,130.0,37.0,5.0,0,1
43,77995,6,84.02,6.0,83.28,Class 5,1124.0,113,18.0,1400,TURF,GOOD,0.1288782816229117,0.25961538461538464,77.0,19.0,-4.0,0,0
44,77996,7,84.88,4.0,83.78,Class 5,1054.0,129,-9.0,1400,TURF,GOOD,0.2316715542521994,0.2614023144996596,56.0,36.0,-4.0,0,0
46,77998,9,85.25,5.0,83.65,Class 5,1081.0,124,16.0,1400,TURF,GOOD,0.10614525139664804,0.11513859275053305,63.0,31.0,0.0,0,0
47,77999,10,83.83,8.0,82.93,Class 5,1154.0,123,-4.0,1400,TURF,GOOD,0.26686807653575023,0.2242152466367713,67.0,30.0,-1.0,0,1
49,78001,12,84.16,8.0,83.34,Class 5,1175.0,118,42.0,1400,TURF,GOOD,0.18149146451033246,0.1735159817351598,63.0,25.0,0.0,0,0
50,78002,13,84.8,6.0,83.47,Class 5,1132.0,116,28.0,1400,TURF,GOOD,0.048689138576779034,0.22427603203943314,56.0,25.0,-4.0,0,0
51,78003,14,84.52,5.0,83.55,Class 5,1097.0,117,22.0,1400,TURF,GOOD,0.506429277942631,0.2635294117647059,56.0,24.0,-5.0,0,0
130,78082,1,59.08,5.0,58.14,Class 5,1203.0,133,-3.0,1000,TURF,GOOD,0.2316715542521994,0.23462783171521034,74.0,37.0,2.0,0,0
132,78084,3,58.73,4.0,58.52,Class 5,1045.0,132,-10.0,1000,TURF,GOOD,0.26686807653575023,0.2635294117647059,119.0,36.0,-6.0,0,1
133,78085,4,58.51,7.0,57.36,Class 5,1186.0,128,-6.0,1000,TURF,GOOD,0.2551813471502591,0.11513859275053305,63.0,32.0,0.0,1,1
135,78087,6,58.95,6.0,57.81,Class 5,1204.0,122,-23.0,1000,TURF,GOOD,0.17289719626168226,0.23462783171521034,3.0,26.0,0.0,0,0
136,78088,7,58.99,5.0,57.94,Class 5,1085.0,116,28.0,1000,TURF,GOOD,0.17372621240024555,0.16493656286043828,70.0,22.0,-4.0,0,0
137,78089,8,58.8,6.0,58.26,Class 5,1066.0,115,17.0,1000,TURF,GOOD,0.19781553398058246,0.2139673105497771,63.0,21.0,-2.0,0,0
138,78090,9,59.33,4.0,58.16,Class 5,1243.0,113,-14.0,1000,TURF,GOOD,0.1568627450980392,0.17221770917952886,74.0,19.0,-7.0,0,0
159,78111,1,104.27,4.0,100.77,Class 5,1072.0,133,-2.0,1650,TURF,GOOD,0.2316715542521994,0.19189907038512616,63.0,40.0,-4.0,0,0
160,78112,2,102.44,6.0,100.66,Class 5,1094.0,133,22.0,1650,TURF,GOOD,0.26686807653575023,0.1735159817351598,70.0,40.0,-4.0,0,1
161,78113,3,103.64,4.0,100.93,Class 5,1076.0,128,7.0,1650,TURF,GOOD,0.17372621240024555,0.2614023144996596,59.0,37.0,-4.0,0,0
162,78114,4,103.64,7.0,100.51,Class 5,1178.0,129,45.0,1650,TURF,GOOD,0.2551813471502591,0.2714776632302405,91.0,36.0,-1.0,0,0
163,78115,5,103.98,7.0,100.0,Class 5,1102.0,126,14.0,1650,TURF,GOOD,0.19781553398058246,0.23462783171521034,63.0,35.0,-4.0,0,0
164,78116,6,102.95,6.0,100.43,Class 5,1152.0,127,-7.0,1650,TURF,GOOD,0.506429277942631,0.21339139902014154,63.0,34.0,-1.0,0,1
165,78117,7,104.11,5.0,101.53,Class 5,1048.0,123,30.0,1650,TURF,GOOD,0.1568627450980392,0.17221770917952886,70.0,32.0,-4.0,0,0
166,78118,8,104.6,4.0,101.17,Class 5,1058.0,122,23.0,1650,TURF,GOOD,0.2503209242618742,0.13438735177865613,63.0,29.0,-7.0,0,0
167,78119,9,103.89,8.0,100.79,Class 5,1042.0,115,-12.0,1650,TURF,GOOD,0.10614525139664804,0.11513859275053305,108.0,22.0,-5.0,0,0
168,78120,10,102.95,4.0,102.34,Class 5,1019.0,115,25.0,1650,TURF,GOOD,0.17289719626168226,0.26454709058188364,94.0,22.0,-2.0,0,0
169,78121,11,102.38,7.0,100.93,Class 5,1095.0,115,-15.0,1650,TURF,GOOD,0.2329345531315975,0.25961538461538464,77.0,22.0,-4.0,1,1
170,78122,12,103.38,9.0,100.14,Class 5,1073.0,113,-14.0,1650,TURF,GOOD,0.1288782816229117,0.2139673105497771,77.0,20.0,-2.0,0,0
218,78170,2,99.09,6.0,97.12,Class 5,1141.0,130,-6.0,1600,TURF,GOOD TO FIRM,0.2329345531315975,0.2614023144996596,81.0,36.0,2.0,0,0
219,78171,3,96.64,4.0,96.98,Class 5,902.0,126,-51.0,1600,TURF,GOOD TO FIRM,0.18149146451033246,0.1735159817351598,70.0,32.0,-6.0,0,0
220,78172,4,97.18,5.0,96.13,Class 5,1116.0,125,3.0,1600,TURF,GOOD TO FIRM,0.1288782816229117,0.2139673105497771,70.0,31.0,-4.0,0,0
221,78173,5,97.36,5.0,96.98,Class 5,1099.0,121,30.0,1600,TURF,GOOD TO FIRM,0.26518391787852863,0.21339139902014154,84.0,27.0,-7.0,0,0
222,78174,6,95.98,5.0,95.64,Class 5,1100.0,119,-4.0,1600,TURF,GOOD TO FIRM,0.17372621240024555,0.24124513618677046,7.0,27.0,0.0,0,1
223,78175,7,95.68,6.0,96.08,Class 5,1163.0,118,15.0,1600,TURF,GOOD TO FIRM,0.1568627450980392,0.17221770917952886,63.0,26.0,-4.0,0,1
224,78176,8,96.08,7.0,95.86,Class 5,1080.0,117,-10.0,1600,TURF,GOOD TO FIRM,0.19781553398058246,0.2763063707945598,91.0,25.0,2.0,0,0
225,78177,9,95.28,8.0,95.25,Class 5,1144.0,118,3.0,1600,TURF,GOOD TO FIRM,0.506429277942631,0.13438735177865613,70.0,24.0,-3.0,1,1
226,78178,1,84.74,4.0,83.55,Class 5,1069.0,133,21.0,1400,TURF,GOOD TO FIRM,0.506429277942631,0.24124513618677046,63.0,40.0,-6.0,0,0
227,78179,2,89.45,4.0,83.36,Class 5,1098.0,132,-16.0,1400,TURF,GOOD TO FIRM,0.17289719626168226,0.22361477572559368,78.0,39.0,-4.0,0,0
228,78180,3,83.43,5.0,83.2,Class 5,1066.0,132,36.0,1400,TURF,GOOD TO FIRM,0.26518391787852863,0.21339139902014154,70.0,39.0,-2.0,0,1
229,78181,4,83.67,7.0,82.66,Class 5,1065.0,131,-7.0,1400,TURF,GOOD TO FIRM,0.2329345531315975,0.23462783171521034,7.0,38.0,1.0,0,0
230,78182,5,84.31,4.0,84.12,Class 5,943.0,130,-20.0,1400,TURF,GOOD TO FIRM,0.2316715542521994,0.19189907038512616,84.0,37.0,-5.0,0,0
231,78183,6,83.27,6.0,83.87,Class 5,1081.0,126,-10.0,1400,TURF,GOOD TO FIRM,0.32205128205128203,0.18515429524603835,109.0,33.0,-5.0,0,1
232,78184,7,83.63,5.0,83.62,Class 5,1108.0,125,-1.0,1400,TURF,GOOD TO FIRM,0.2551813471502591,0.18515429524603835,74.0,32.0,-6.0,0,0
233,78185,8,84.07,4.0,83.37,Class 5,1158.0,124,2.0,1400,TURF,GOOD TO FIRM,0.2503209242618742,0.13438735177865613,63.0,31.0,-6.0,0,0
234,78186,9,83.23,6.0,83.63,Class 5,1141.0,119,4.0,1400,TURF,GOOD TO FIRM,0.18149146451033246,0.1735159817351598,63.0,26.0,1.0,1,1
235,78187,10,83.46,6.0,83.47,Class 5,1120.0,107,-12.0,1400,TURF,GOOD TO FIRM,0.15746753246753248,0.22427603203943314,7.0,24.0,-1.0,0,0
236,78188,11,84.95,5.0,84.3,Class 5,1094.0,113,-17.0,1400,TURF,GOOD TO FIRM,0.19781553398058246,0.23462783171521034,120.0,22.0,-5.0,0,0
336,78288,1,71.45,4.0,72.5,Class 5,1125.0,133,-9.0,1200,TURF,GOOD,0.17289719626168226,0.2635294117647059,94.0,40.0,-4.0,0,0
337,78289,2,71.46,6.0,70.32,Class 5,1121.0,132,36.0,1200,TURF,GOOD,0.26518391787852863,0.2242152466367713,101.0,39.0,-4.0,0,0
338,78290,3,71.92,5.0,70.92,Class 5,1176.0,126,28.0,1200,TURF,GOOD,0.048689138576779034,0.22427603203943314,81.0,35.0,-5.0,0,0
340,78292,5,71.29,5.0,69.99,Class 5,1059.0,124,23.0,1200,TURF,GOOD,0.17372621240024555,0.24124513618677046,70.0,33.0,0.0,0,0
342,78294,7,71.01,8.0,69.88,Class 5,1068.0,118,-12.0,1200,TURF,GOOD,0.2551813471502591,0.11513859275053305,81.0,25.0,-4.0,1,1
343,78295,8,71.61,5.0,70.96,Class 5,1077.0,115,-8.0,1200,TURF,GOOD,0.1288782816229117,0.16493656286043828,7.0,22.0,0.0,0,0
344,78296,9,72.65,8.0,70.22,Class 5,1106.0,114,-17.0,1200,TURF,GOOD,0.18149146451033246,0.16493656286043828,157.0,21.0,-3.0,0,0
345,78297,10,71.1,5.0,71.59,Class 5,979.0,111,17.0,1200,TURF,GOOD,0.1568627450980392,0.17221770917952886,73.0,20.0,-5.0,0,1
346,78298,11,71.28,5.0,70.24,Class 5,1086.0,103,11.0,1200,TURF,GOOD,0.15746753246753248,0.23462783171521034,10.0,19.0,0.0,0,0
347,78299,12,71.15,6.0,70.58,Class 5,1080.0,111,16.0,1200,TURF,GOOD,0.12080536912751677,0.2139673105497771,140.0,18.0,-6.0,0,0
430,78382,1,84.73,4.0,83.02,Class 5,1036.0,131,5.0,1400,TURF,GOOD TO FIRM,0.12080536912751677,0.2139673105497771,13.0,37.0,0.0,0,0
431,78383,2,83.92,5.0,83.4,Class 5,1213.0,133,10.0,1400,TURF,GOOD TO FIRM,0.26518391787852863,0.23462783171521034,10.0,37.0,0.0,0,0
432,78384,3,83.8,7.0,82.8,Class 5,1104.0,130,2.0,1400,TURF,GOOD TO FIRM,0.2316715542521994,0.23462783171521034,10.0,34.0,-1.0,0,1
433,78385,4,85.11,4.0,84.38,Class 5,1113.0,127,25.0,1400,TURF,GOOD TO FIRM,0.17372621240024555,0.21339139902014154,122.0,33.0,-7.0,0,0
434,78386,5,83.69,8.0,82.93,Class 5,1154.0,127,0.0,1400,TURF,GOOD TO FIRM,0.506429277942631,0.2242152466367713,13.0,31.0,1.0,0,1
435,78387,6,83.61,6.0,83.02,Class 5,1076.0,125,9.0,1400,TURF,GOOD TO FIRM,0.2503209242618742,0.21339139902014154,87.0,29.0,-4.0,1,1
436,78388,7,84.27,5.0,83.91,Class 5,1090.0,121,13.0,1400,TURF,GOOD TO FIRM,0.2329345531315975,0.13438735177865613,69.0,25.0,-6.0,0,0
437,78389,8,84.19,8.0,82.57,Class 5,1083.0,121,18.0,1400,TURF,GOOD TO FIRM,0.17289719626168226,0.17221770917952886,13.0,25.0,0.0,0,0
438,78390,9,84.0,8.0,82.78,Class 5,1111.0,120,9.0,1400,TURF,GOOD TO FIRM,0.1288782816229117,0.25961538461538464,76.0,24.0,-4.0,0,0
439,78391,10,83.95,6.0,83.46,Class 5,1123.0,110,3.0,1400,TURF,GOOD TO FIRM,0.15746753246753248,0.22427603203943314,6.0,24.0,0.0,0,0
463,78415,2,101.06,6.0,99.17,Class 5,1105.0,132,19.0,1650,ALL WEATHER TRACK,GOOD,0.506429277942631,0.24124513618677046,69.0,39.0,-1.0,0,1
467,78419,6,101.24,6.0,99.1,Class 5,1125.0,130,-8.0,1650,ALL WEATHER TRACK,GOOD,0.1288782816229117,0.25961538461538464,80.0,37.0,5.0,0,1
470,78422,9,102.62,6.0,99.59,Class 5,1014.0,117,-15.0,1650,ALL WEATHER TRACK,GOOD,0.048689138576779034,0.18515429524603835,115.0,26.0,-3.0,0,0
471,78423,10,102.3,5.0,100.86,Class 5,1090.0,116,-9.0,1650,ALL WEATHER TRACK,GOOD,0.17372621240024555,0.21339139902014154,6.0,25.0,-2.0,0,0
472,78424,11,102.89,8.0,99.66,Class 5,1182.0,118,7.0,1650,ALL WEATHER TRACK,GOOD,0.18149146451033246,0.1735159817351598,13.0,25.0,0.0,0,0
473,78425,12,102.04,6.0,99.82,Class 5,1042.0,118,12.0,1650,ALL WEATHER TRACK,GOOD,0.10614525139664804,0.11513859275053305,69.0,25.0,-4.0,0,0
474,78426,13,102.19,5.0,98.97,Class 5,1085.0,117,-12.0,1650,ALL WEATHER TRACK,GOOD,0.2329345531315975,0.2635294117647059,13.0,24.0,0.0,0,0
475,78427,14,101.99,5.0,99.88,Class 5,1010.0,111,26.0,1650,ALL WEATHER TRACK,GOOD,0.12080536912751677,0.2139673105497771,80.0,20.0,-5.0,0,0
554,78506,2,112.4,4.0,112.55,Class 5,1058.0,129,4.0,1800,TURF,GOOD,0.2316715542521994,0.2614023144996596,17.0,36.0,0.0,0,1
555,78507,3,113.44,7.0,109.8,Class 5,1172.0,129,-6.0,1800,TURF,GOOD,0.2551813471502591,0.2714776632302405,14.0,36.0,0.0,0,0
556,78508,4,112.19,5.0,110.28,Class 5,1086.0,125,12.0,1800,TURF,GOOD,0.506429277942631,0.25961538461538464,73.0,32.0,-4.0,1,1
557,78509,5,112.5,6.0,110.29,Class 5,1148.0,124,7.0,1800,TURF,GOOD,0.18149146451033246,0.1735159817351598,10.0,31.0,5.0,0,1
558,78510,6,113.07,5.0,110.96,Class 5,1063.0,124,-18.0,1800,TURF,GOOD,0.10614525139664804,0.11513859275053305,17.0,31.0,0.0,0,0
559,78511,7,112.98,7.0,110.94,Class 5,939.0,122,22.0,1800,TURF,GOOD,0.12080536912751677,0.2139673105497771,73.0,31.0,0.0,0,0
561,78513,9,112.81,9.0,109.7,Class 5,1036.0,124,-18.0,1800,TURF,GOOD,0.2329345531315975,0.13438735177865613,73.0,31.0,0.0,0,0
562,78514,10,112.65,5.0,111.18,Class 5,976.0,116,0.0,1800,TURF,GOOD,0.17372621240024555,0.24124513618677046,91.0,25.0,-2.0,0,0
563,78515,11,112.63,4.0,110.89,Class 5,1015.0,115,-4.0,1800,TURF,GOOD,0.17289719626168226,0.26454709058188364,14.0,22.0,0.0,0,0
564,78516,12,112.64,6.0,110.04,Class 5,989.0,115,-8.0,1800,TURF,GOOD,0.1288782816229117,0.19189907038512616,77.0,22.0,-7.0,0,0
649,78601,1,71.12,9.0,69.8,Class 5,1100.0,133,5.0,1200,TURF,GOOD,0.4320666319625195,0.2763063707945598,22.0,40.0,0.0,0,0
650,78602,2,71.74,7.0,70.41,Class 5,1133.0,132,14.0,1200,TURF,GOOD,0.18149146451033246,0.22427603203943314,15.0,39.0,-2.0,0,0
652,78604,4,70.99,5.0,70.09,Class 5,1038.0,131,-13.0,1200,TURF,GOOD,0.2551813471502591,0.2357414448669201,169.0,38.0,-3.0,0,0
653,78605,5,70.87,4.0,71.51,Class 5,1236.0,131,31.0,1200,TURF,GOOD,0.10614525139664804,0.18515429524603835,85.0,38.0,-6.0,0,1
654,78606,6,71.2,4.0,70.33,Class 5,1012.0,125,-13.0,1200,TURF,GOOD,0.1568627450980392,0.13438735177865613,78.0,34.0,-4.0,0,0
655,78607,7,72.38,6.0,71.02,Class 5,1063.0,117,7.0,1200,TURF,GOOD,0.15746753246753248,0.2635294117647059,22.0,34.0,-1.0,0,0
656,78608,8,71.2,6.0,69.84,Class 5,1162.0,126,-1.0,1200,TURF,GOOD,0.2503209242618742,0.19189907038512616,78.0,33.0,0.0,0,0
657,78609,9,73.44,8.0,70.0,Class 5,1071.0,124,-5.0,1200,TURF,GOOD,0.12080536912751677,0.2139673105497771,22.0,33.0,0.0,0,0
658,78610,10,70.62,5.0,70.66,Class 5,1052.0,124,-7.0,1200,TURF,GOOD,0.17372621240024555,0.24124513618677046,12.0,33.0,0.0,1,1
659,78611,11,71.12,6.0,70.04,Class 5,1243.0,118,39.0,1200,TURF,GOOD,0.17289719626168226,0.23462783171521034,19.0,25.0,-1.0,0,0
660,78612,12,70.87,5.0,70.38,Class 5,1089.0,118,32.0,1200,TURF,GOOD,0.2329345531315975,0.21339139902014154,96.0,25.0,-6.0,0,0
661,78613,13,71.67,6.0,70.87,Class 5,1067.0,116,7.0,1200,TURF,GOOD,0.26686807653575023,0.17221770917952886,204.0,23.0,-5.0,0,0
662,78614,14,70.92,5.0,71.49,Class 5,1069.0,113,-8.0,1200,TURF,GOOD,0.1288782816229117,0.16493656286043828,12.0,20.0,-2.0,0,0
688,78640,1,96.98,5.0,95.17,Class 5,1056.0,133,-15.0,1600,TURF,GOOD,0.4320666319625195,0.21339139902014154,5.0,39.0,0.0,0,0
689,78641,2,97.37,7.0,97.39,Class 5,1057.0,132,-8.0,1600,TURF,GOOD,0.2316715542521994,0.23462783171521034,15.0,38.0,0.0,0,0
690,78642,3,97.21,4.0,96.58,Class 5,970.0,132,-8.0,1600,TURF,GOOD,0.1288782816229117,0.23462783171521034,93.0,38.0,-7.0,0,0
691,78643,4,97.35,4.0,96.42,Class 5,1076.0,129,0.0,1600,TURF,GOOD,0.19781553398058246,0.2614023144996596,19.0,37.0,0.0,0,0
692,78644,5,96.59,6.0,95.38,Class 5,1079.0,129,-2.0,1600,TURF,GOOD,0.32205128205128203,0.18515429524603835,15.0,35.0,2.0,1,1
693,78645,6,96.65,5.0,96.15,Class 5,1091.0,128,18.0,1600,TURF,GOOD,0.2503209242618742,0.21339139902014154,22.0,34.0,0.0,0,1
694,78646,7,97.22,8.0,95.25,Class 5,1147.0,126,3.0,1600,TURF,GOOD,0.506429277942631,0.13438735177865613,15.0,32.0,8.0,0,0
695,78647,8,98.18,5.0,96.13,Class 5,1118.0,121,2.0,1600,TURF,GOOD,0.12080536912751677,0.2139673105497771,15.0,29.0,-2.0,0,0
696,78648,9,96.94,5.0,95.64,Class 5,1102.0,118,2.0,1600,TURF,GOOD,0.17372621240024555,0.24124513618677046,15.0,26.0,-1.0,0,0
697,78649,10,97.41,8.0,95.52,Class 5,1182.0,117,0.0,1600,TURF,GOOD,0.18149146451033246,0.1735159817351598,9.0,23.0,-2.0,0,0
698,78650,11,97.68,7.0,95.66,Class 5,1048.0,107,28.0,1600,TURF,GOOD,0.15746753246753248,0.17221770917952886,78.0,23.0,-5.0,0,0
699,78651,12,97.28,6.0,95.7,Class 5,1122.0,113,-2.0,1600,TURF,GOOD,0.2329345531315975,0.25961538461538464,22.0,19.0,0.0,0,0
700,78652,13,96.73,5.0,95.57,Class 5,1088.0,103,2.0,1600,TURF,GOOD,0.25,0.23462783171521034,12.0,19.0,0.0,0,1
783,78735,2,84.25,5.0,82.88,Class 5,1052.0,132,-4.0,1400,TURF,GOOD,0.17289719626168226,0.17221770917952886,12.0,38.0,-1.0,0,0
784,78736,3,84.14,4.0,83.02,Class 5,1038.0,127,2.0,1400,TURF,GOOD,0.12080536912751677,0.2139673105497771,12.0,35.0,-2.0,0,0
785,78737,4,84.08,6.0,83.32,Class 5,1167.0,128,15.0,1400,TURF,GOOD,0.506429277942631,0.21339139902014154,22.0,34.0,0.0,0,0
786,78738,5,82.98,5.0,84.83,Class 5,1104.0,126,-3.0,1400,TURF,GOOD,0.048689138576779034,0.25961538461538464,85.0,34.0,-4.0,1,1
787,78739,6,84.02,6.0,83.02,Class 5,1089.0,128,13.0,1400,TURF,GOOD,0.2503209242618742,0.21339139902014154,12.0,34.0,5.0,0,0
788,78740,7,83.8,5.0,83.62,Class 5,1123.0,126,15.0,1400,TURF,GOOD,0.2551813471502591,0.18515429524603835,18.0,32.0,0.0,0,1
790,78742,9,84.69,4.0,83.37,Class 5,1163.0,125,5.0,1400,TURF,GOOD,0.32205128205128203,0.13438735177865613,18.0,31.0,0.0,0,0
791,78743,10,83.8,5.0,83.61,Class 5,1033.0,122,30.0,1400,TURF,GOOD,0.26518391787852863,0.2357414448669201,145.0,28.0,-7.0,0,1
792,78744,11,83.99,8.0,82.78,Class 5,1104.0,118,-7.0,1400,TURF,GOOD,0.1288782816229117,0.25961538461538464,12.0,24.0,0.0,0,0
793,78745,12,84.51,8.0,83.13,Class 5,1049.0,115,7.0,1400,TURF,GOOD,0.10614525139664804,0.11513859275053305,22.0,21.0,-1.0,0,0
794,78746,13,85.81,4.0,85.41,Class 5,1235.0,111,10.0,1400,TURF,GOOD,0.1568627450980392,0.17221770917952886,12.0,15.0,-2.0,0,0
911,78863,1,102.34,6.0,99.17,Class 5,1111.0,133,6.0,1650,ALL WEATHER TRACK,WET SLOW,0.26518391787852863,0.24124513618677046,15.0,40.0,1.0,0,0
913,78865,3,102.2,8.0,99.4,Class 5,1004.0,132,-5.0,1650,ALL WEATHER TRACK,WET SLOW,0.32205128205128203,0.2357414448669201,95.0,39.0,0.0,0,0
914,78866,4,104.1,5.0,102.02,Class 5,1044.0,131,-8.0,1650,ALL WEATHER TRACK,WET SLOW,0.17289719626168226,0.17221770917952886,3.0,38.0,0.0,0,0
916,78868,6,103.4,6.0,99.1,Class 5,1134.0,130,9.0,1650,ALL WEATHER TRACK,WET SLOW,0.2551813471502591,0.25961538461538464,15.0,37.0,0.0,0,0
917,78869,7,102.14,4.0,101.63,Class 5,1061.0,130,-15.0,1650,ALL WEATHER TRACK,WET SLOW,0.2316715542521994,0.19189907038512616,15.0,37.0,-2.0,0,0
918,78870,8,101.84,5.0,99.91,Class 5,1098.0,124,-2.0,1650,ALL WEATHER TRACK,WET SLOW,0.06962785114045618,0.18515429524603835,95.0,36.0,-3.0,0,0
922,78874,12,101.69,6.0,99.82,Class 5,1042.0,117,0.0,1650,ALL WEATHER TRACK,WET SLOW,0.10614525139664804,0.11513859275053305,15.0,24.0,-1.0,0,1
924,78876,14,101.84,5.0,99.88,Class 5,1014.0,111,4.0,1650,ALL WEATHER TRACK,WET SLOW,0.12080536912751677,0.2139673105497771,15.0,19.0,-1.0,0,0
939,78891,1,70.81,8.0,69.8,Class 5,1113.0,133,21.0,1200,TURF,GOOD TO YIELDING,0.2329345531315975,0.22361477572559368,385.0,40.0,-2.0,0,0
940,78892,2,70.79,6.0,69.64,Class 5,1133.0,130,12.0,1200,TURF,GOOD TO YIELDING,0.1568627450980392,0.2242152466367713,18.0,39.0,0.0,0,0
941,78893,3,70.52,5.0,70.62,Class 5,1053.0,130,1.0,1200,TURF,GOOD TO YIELDING,0.17372621240024555,0.24124513618677046,6.0,39.0,6.0,0,0
942,78894,4,72.37,7.0,69.82,Class 5,1068.0,121,32.0,1200,TURF,GOOD TO YIELDING,0.15746753246753248,0.23462783171521034,197.0,38.0,-3.0,0,0
943,78895,5,73.24,6.0,72.3,Class 5,1074.0,131,25.0,1200,TURF,GOOD TO YIELDING,0.32205128205128203,0.17221770917952886,28.0,38.0,-2.0,0,0
944,78896,6,70.4,4.0,70.87,Class 5,1213.0,131,-23.0,1200,TURF,GOOD TO YIELDING,0.26518391787852863,0.18515429524603835,6.0,38.0,0.0,0,1
945,78897,7,70.53,4.0,70.69,Class 5,1095.0,130,-2.0,1200,TURF,GOOD TO YIELDING,0.2316715542521994,0.21339139902014154,119.0,37.0,-5.0,0,0
946,78898,8,70.51,6.0,69.6,Class 5,1113.0,130,32.0,1200,TURF,GOOD TO YIELDING,0.1288782816229117,0.13438735177865613,84.0,37.0,-4.0,0,0
947,78899,9,72.47,5.0,70.81,Class 5,1119.0,130,2.0,1200,TURF,GOOD TO YIELDING,0.2551813471502591,0.2635294117647059,105.0,37.0,-5.0,0,0
948,78900,10,69.98,6.0,69.84,Class 5,1144.0,126,-18.0,1200,TURF,GOOD TO YIELDING,0.2503209242618742,0.19189907038512616,6.0,33.0,0.0,1,1
949,78901,11,70.44,8.0,70.06,Class 5,1083.0,116,0.0,1200,TURF,GOOD TO YIELDING,0.17289719626168226,0.17221770917952886,15.0,23.0,-2.0,0,1
950,78902,12,70.49,6.0,70.68,Class 5,1140.0,116,17.0,1200,TURF,GOOD TO YIELDING,0.26686807653575023,0.22427603203943314,15.0,23.0,-1.0,0,0
951,78903,13,70.83,5.0,71.06,Class 5,1043.0,112,8.0,1200,TURF,GOOD TO YIELDING,0.12080536912751677,0.16493656286043828,109.0,21.0,-5.0,0,0
952,78904,14,70.82,6.0,70.13,Class 5,1090.0,112,24.0,1200,TURF,GOOD TO YIELDING,0.19781553398058246,0.2139673105497771,25.0,21.0,0.0,0,0
1055,79007,2,111.2,5.0,110.28,Class 5,1086.0,133,0.0,1800,TURF,GOOD TO YIELDING,0.506429277942631,0.25961538461538464,14.0,38.0,6.0,1,1
1056,79008,3,111.87,4.0,112.4,Class 5,1056.0,132,-2.0,1800,TURF,GOOD TO YIELDING,0.2316715542521994,0.2614023144996596,14.0,37.0,1.0,0,1
1057,79009,4,112.21,7.0,109.8,Class 5,1167.0,127,-5.0,1800,TURF,GOOD TO YIELDING,0.1568627450980392,0.2714776632302405,14.0,34.0,-2.0,0,0
1058,79010,5,111.84,6.0,110.29,Class 5,1142.0,126,-6.0,1800,TURF,GOOD TO YIELDING,0.4320666319625195,0.1735159817351598,14.0,31.0,0.0,0,1
