Unnamed: 0,index,hid,finishm,age,besttime,class,horseweight,exweight,horseweightchg,distance,track,going,jname,tname,datediff,rating,ratechg,ind_win,ind_pla
181,78133,11,72.7,4.0,71.92,Class 4,1099.0,114,15.0,1200,TURF,GOOD,0.10614525139664804,0.11513859275053305,101.0,41.0,-7.0,0,0
182,78134,1,102.12,7.0,102.09,Class 4,1107.0,132,11.0,1650,TURF,GOOD,0.2316715542521994,0.19189907038512616,74.0,58.0,2.0,1,1
183,78135,2,103.87,7.0,98.95,Class 4,1155.0,123,28.0,1650,TURF,GOOD,0.06962785114045618,0.2714776632302405,66.0,54.0,-5.0,0,0
184,78136,3,102.92,4.0,100.43,Class 4,1073.0,127,23.0,1650,TURF,GOOD,0.18149146451033246,0.26454709058188364,63.0,53.0,0.0,0,0
185,78137,4,102.26,5.0,100.48,Class 4,1161.0,125,6.0,1650,TURF,GOOD,0.1568627450980392,0.25961538461538464,84.0,53.0,2.0,0,1
186,78138,5,102.92,5.0,100.49,Class 4,1103.0,126,18.0,1650,TURF,GOOD,0.32205128205128203,0.3948717948717949,189.0,52.0,0.0,0,0
187,78139,6,102.86,5.0,100.77,Class 4,1066.0,124,18.0,1650,TURF,GOOD,0.17372621240024555,0.24124513618677046,63.0,52.0,-1.0,0,0
188,78140,7,103.16,7.0,99.8,Class 4,1098.0,116,10.0,1650,TURF,GOOD,0.15746753246753248,0.22427603203943314,91.0,52.0,2.0,0,0
189,78141,8,102.23,5.0,100.95,Class 4,1031.0,126,17.0,1650,TURF,GOOD,0.506429277942631,0.2635294117647059,59.0,52.0,2.0,0,1
190,78142,9,103.24,3.0,100.97,Class 4,990.0,123,-7.0,1650,TURF,GOOD,0.2329345531315975,0.2139673105497771,94.0,49.0,-6.0,0,0
191,78143,10,103.24,5.0,100.62,Class 4,1171.0,120,7.0,1650,TURF,GOOD,0.19781553398058246,0.2763063707945598,70.0,48.0,-4.0,0,0
192,78144,11,103.14,5.0,101.91,Class 4,1032.0,117,6.0,1650,TURF,GOOD,0.048689138576779034,0.18515429524603835,63.0,45.0,-6.0,0,0
237,78189,1,69.57,4.0,70.7,Class 4,1066.0,133,-6.0,1200,TURF,GOOD TO FIRM,0.2316715542521994,0.23462783171521034,7.0,60.0,0.0,0,1
238,78190,2,69.47,5.0,69.51,Class 4,1056.0,123,-16.0,1200,TURF,GOOD TO FIRM,0.15746753246753248,0.24124513618677046,4.0,60.0,0.0,1,1
239,78191,3,70.52,5.0,69.26,Class 4,1168.0,132,11.0,1200,TURF,GOOD TO FIRM,0.26518391787852863,0.22427603203943314,70.0,59.0,-2.0,0,0
240,78192,4,69.95,4.0,69.84,Class 4,1169.0,132,14.0,1200,TURF,GOOD TO FIRM,0.17289719626168226,0.2614023144996596,133.0,59.0,0.0,0,1
241,78193,5,70.31,6.0,69.63,Class 4,1110.0,131,26.0,1200,TURF,GOOD TO FIRM,0.2551813471502591,0.22361477572559368,67.0,58.0,-4.0,0,0
242,78194,6,70.94,4.0,71.39,Class 4,1141.0,123,32.0,1200,TURF,GOOD TO FIRM,0.2503209242618742,0.2614023144996596,112.0,50.0,-2.0,0,0
243,78195,7,70.98,3.0,71.52,Class 4,1039.0,117,-5.0,1200,TURF,GOOD TO FIRM,0.06962785114045618,0.21339139902014154,74.0,49.0,0.0,0,0
245,78197,9,70.34,7.0,69.66,Class 4,1083.0,118,-14.0,1200,TURF,GOOD TO FIRM,0.19781553398058246,0.16493656286043828,63.0,47.0,-7.0,0,0
246,78198,10,70.85,4.0,70.31,Class 4,1067.0,119,7.0,1200,TURF,GOOD TO FIRM,0.2329345531315975,0.23462783171521034,70.0,46.0,-2.0,0,0
247,78199,11,70.18,4.0,70.57,Class 4,1259.0,109,17.0,1200,TURF,GOOD TO FIRM,0.25,0.16493656286043828,84.0,46.0,-4.0,0,0
248,78200,12,71.5,4.0,69.44,Class 4,1242.0,118,20.0,1200,TURF,GOOD TO FIRM,0.506429277942631,0.17221770917952886,63.0,45.0,-4.0,0,0
249,78201,1,97.38,5.0,95.29,Class 4,1018.0,133,1.0,1600,TURF,GOOD TO FIRM,0.2503209242618742,0.22361477572559368,78.0,60.0,-3.0,0,0
250,78202,2,97.17,7.0,95.07,Class 4,974.0,131,15.0,1600,TURF,GOOD TO FIRM,0.26686807653575023,0.1735159817351598,70.0,58.0,5.0,0,0
251,78203,3,96.86,5.0,96.61,Class 4,1197.0,131,40.0,1600,TURF,GOOD TO FIRM,0.506429277942631,0.26454709058188364,84.0,58.0,0.0,0,1
252,78204,4,96.83,5.0,94.34,Class 4,1168.0,129,6.0,1600,TURF,GOOD TO FIRM,0.2551813471502591,0.2714776632302405,78.0,56.0,-2.0,0,1
253,78205,5,97.04,6.0,96.46,Class 4,1033.0,127,-14.0,1600,TURF,GOOD TO FIRM,0.17289719626168226,0.22361477572559368,63.0,54.0,-3.0,0,0
255,78207,7,96.63,7.0,95.56,Class 4,1121.0,121,13.0,1600,TURF,GOOD TO FIRM,0.1568627450980392,0.25961538461538464,70.0,50.0,-1.0,1,1
256,78208,8,97.46,4.0,97.17,Class 4,1045.0,123,37.0,1600,TURF,GOOD TO FIRM,0.2316715542521994,0.2614023144996596,147.0,50.0,-4.0,0,0
257,78209,9,97.28,8.0,96.44,Class 4,1142.0,121,13.0,1600,TURF,GOOD TO FIRM,0.10614525139664804,0.19189907038512616,84.0,48.0,-4.0,0,0
258,78210,10,97.71,8.0,95.01,Class 4,1007.0,118,-5.0,1600,TURF,GOOD TO FIRM,0.2329345531315975,0.17221770917952886,63.0,45.0,-4.0,0,0
259,78211,11,97.64,6.0,95.1,Class 4,995.0,118,21.0,1600,TURF,GOOD TO FIRM,0.18149146451033246,0.1735159817351598,74.0,45.0,-2.0,0,0
260,78212,12,97.39,5.0,96.22,Class 4,1191.0,113,5.0,1600,TURF,GOOD TO FIRM,0.048689138576779034,0.23462783171521034,7.0,42.0,0.0,0,0
261,78213,1,83.14,5.0,82.86,Class 4,1173.0,133,11.0,1400,TURF,GOOD TO FIRM,0.506429277942631,0.26454709058188364,84.0,60.0,-4.0,0,0
262,78214,2,83.38,6.0,82.67,Class 4,1162.0,131,-14.0,1400,TURF,GOOD TO FIRM,0.17372621240024555,0.23462783171521034,74.0,60.0,0.0,0,0
263,78215,3,83.59,5.0,83.57,Class 4,1156.0,133,20.0,1400,TURF,GOOD TO FIRM,0.32205128205128203,0.16493656286043828,63.0,60.0,-6.0,0,0
265,78217,5,82.98,7.0,82.02,Class 4,1122.0,131,-13.0,1400,TURF,GOOD TO FIRM,0.2551813471502591,0.22641509433962265,105.0,58.0,0.0,0,0
266,78218,6,82.57,5.0,84.37,Class 4,1119.0,120,26.0,1400,TURF,GOOD TO FIRM,0.15746753246753248,0.21339139902014154,70.0,57.0,1.0,1,1
267,78219,7,82.8,6.0,82.21,Class 4,1170.0,129,13.0,1400,TURF,GOOD TO FIRM,0.2316715542521994,0.2714776632302405,74.0,56.0,-4.0,0,1
268,78220,8,83.15,5.0,82.19,Class 4,1045.0,127,17.0,1400,TURF,GOOD TO FIRM,0.2329345531315975,0.2635294117647059,63.0,54.0,-3.0,0,0
269,78221,9,82.75,5.0,82.29,Class 4,1150.0,117,6.0,1400,TURF,GOOD TO FIRM,0.25,0.25961538461538464,63.0,54.0,-2.0,0,1
272,78224,12,83.23,5.0,82.43,Class 4,1006.0,117,0.0,1400,TURF,GOOD TO FIRM,0.18149146451033246,0.1735159817351598,63.0,44.0,-4.0,0,0
273,78225,13,83.73,7.0,82.28,Class 4,1119.0,114,-31.0,1400,TURF,GOOD TO FIRM,0.10614525139664804,0.22427603203943314,7.0,41.0,0.0,0,0
274,78226,14,82.91,4.0,83.48,Class 4,982.0,111,-2.0,1400,TURF,GOOD TO FIRM,0.048689138576779034,0.24124513618677046,70.0,40.0,-5.0,0,0
276,78228,2,69.69,5.0,68.46,Class 4,1071.0,133,-5.0,1200,ALL WEATHER TRACK,GOOD,0.1288782816229117,0.13438735177865613,78.0,59.0,0.0,1,1
277,78229,3,70.21,6.0,68.44,Class 4,1223.0,132,-20.0,1200,ALL WEATHER TRACK,GOOD,0.2503209242618742,0.23462783171521034,67.0,58.0,-3.0,0,1
278,78230,4,69.96,5.0,68.95,Class 4,1111.0,130,-4.0,1200,ALL WEATHER TRACK,GOOD,0.506429277942631,0.2357414448669201,70.0,56.0,-2.0,0,1
279,78231,5,71.02,5.0,69.6,Class 4,1178.0,125,29.0,1200,ALL WEATHER TRACK,GOOD,0.06962785114045618,0.2714776632302405,63.0,56.0,-4.0,0,0
281,78233,7,70.4,5.0,68.45,Class 4,1139.0,124,-7.0,1200,ALL WEATHER TRACK,GOOD,0.19781553398058246,0.2139673105497771,109.0,52.0,0.0,0,0
283,78235,9,70.55,7.0,69.78,Class 4,1086.0,117,22.0,1200,ALL WEATHER TRACK,GOOD,0.048689138576779034,0.18515429524603835,74.0,45.0,0.0,0,0
284,78236,10,70.35,5.0,68.96,Class 4,1017.0,118,29.0,1200,ALL WEATHER TRACK,GOOD,0.26686807653575023,0.3948717948717949,70.0,44.0,-2.0,0,0
285,78237,11,71.03,5.0,69.88,Class 4,1063.0,118,-14.0,1200,ALL WEATHER TRACK,GOOD,0.17289719626168226,0.22641509433962265,78.0,44.0,-3.0,0,0
348,78300,1,72.14,6.0,70.44,Class 4,1083.0,131,7.0,1200,TURF,GOOD,0.048689138576779034,0.2763063707945598,73.0,60.0,-2.0,0,0
350,78302,3,71.63,5.0,70.36,Class 4,1180.0,133,-22.0,1200,TURF,GOOD,0.2503209242618742,0.26454709058188364,10.0,60.0,0.0,0,1
351,78303,4,71.69,5.0,71.07,Class 4,1086.0,129,33.0,1200,TURF,GOOD,0.506429277942631,0.3948717948717949,70.0,56.0,0.0,0,1
352,78304,5,71.73,5.0,70.04,Class 4,986.0,129,13.0,1200,TURF,GOOD,0.2316715542521994,0.19189907038512616,70.0,56.0,-1.0,0,0
353,78305,6,72.04,7.0,69.86,Class 4,1088.0,127,-11.0,1200,TURF,GOOD,0.17289719626168226,0.2635294117647059,77.0,54.0,-1.0,0,0
355,78307,8,71.85,6.0,69.99,Class 4,1096.0,123,13.0,1200,TURF,GOOD,0.12080536912751677,0.18515429524603835,66.0,52.0,-4.0,0,0
356,78308,9,72.89,8.0,70.28,Class 4,1096.0,124,18.0,1200,TURF,GOOD,0.1288782816229117,0.25961538461538464,73.0,51.0,-4.0,0,0
357,78309,10,72.29,5.0,69.68,Class 4,1054.0,122,25.0,1200,TURF,GOOD,0.2551813471502591,0.16493656286043828,168.0,49.0,5.0,0,0
358,78310,11,72.11,6.0,69.82,Class 4,1099.0,122,27.0,1200,TURF,GOOD,0.2329345531315975,0.22427603203943314,77.0,49.0,-3.0,0,0
359,78311,12,73.53,6.0,69.88,Class 4,1130.0,114,18.0,1200,TURF,GOOD,0.19781553398058246,0.23462783171521034,87.0,43.0,-4.0,0,0
360,78312,1,102.76,8.0,100.38,Class 4,1016.0,129,-8.0,1650,TURF,GOOD,0.1568627450980392,0.25961538461538464,70.0,58.0,8.0,0,0
361,78313,2,101.94,6.0,100.34,Class 4,1094.0,130,1.0,1650,TURF,GOOD,0.506429277942631,0.13438735177865613,70.0,57.0,0.0,0,1
362,78314,3,102.62,7.0,98.95,Class 4,1112.0,121,-43.0,1650,TURF,GOOD,0.06962785114045618,0.2714776632302405,7.0,53.0,-1.0,0,0
363,78315,4,101.93,4.0,100.43,Class 4,1069.0,126,-4.0,1650,TURF,GOOD,0.2503209242618742,0.26454709058188364,7.0,53.0,0.0,0,1
364,78316,5,102.36,6.0,101.49,Class 4,1099.0,123,-5.0,1650,TURF,GOOD,0.2329345531315975,0.22361477572559368,77.0,50.0,-4.0,0,0
365,78317,6,102.0,6.0,100.66,Class 4,1114.0,121,5.0,1650,TURF,GOOD,0.17289719626168226,0.17221770917952886,70.0,48.0,-2.0,0,0
366,78318,7,103.77,6.0,100.58,Class 4,1109.0,120,11.0,1650,TURF,GOOD,0.26518391787852863,0.18515429524603835,98.0,47.0,-5.0,0,0
367,78319,8,102.86,9.0,100.31,Class 4,1088.0,118,1.0,1650,TURF,GOOD,0.2551813471502591,0.16493656286043828,84.0,45.0,-3.0,0,0
368,78320,9,102.07,7.0,100.08,Class 4,1107.0,113,-17.0,1650,TURF,GOOD,0.17372621240024555,0.24124513618677046,10.0,42.0,0.0,0,0
369,78321,10,101.74,5.0,102.54,Class 4,1102.0,105,-10.0,1650,TURF,GOOD,0.15746753246753248,0.23462783171521034,7.0,42.0,0.0,1,1
370,78322,11,102.51,7.0,100.82,Class 4,1164.0,114,-16.0,1650,TURF,GOOD,0.18149146451033246,0.22641509433962265,66.0,41.0,-4.0,0,0
371,78323,12,102.55,6.0,100.13,Class 4,1166.0,111,16.0,1650,TURF,GOOD,0.048689138576779034,0.2614023144996596,70.0,40.0,5.0,0,0
372,78324,1,58.58,4.0,58.12,Class 4,1055.0,133,-6.0,1000,TURF,GOOD,0.32205128205128203,0.2614023144996596,10.0,58.0,0.0,0,0
373,78325,2,58.41,7.0,57.08,Class 4,1200.0,122,31.0,1000,TURF,GOOD,0.15746753246753248,0.17221770917952886,70.0,57.0,6.0,0,0
374,78326,3,58.02,7.0,57.16,Class 4,1222.0,129,-3.0,1000,TURF,GOOD,0.26518391787852863,0.23462783171521034,91.0,54.0,5.0,1,1
375,78327,4,58.34,7.0,56.85,Class 4,1072.0,128,4.0,1000,TURF,GOOD,0.2551813471502591,0.11513859275053305,70.0,53.0,-3.0,0,0
376,78328,5,58.32,5.0,57.16,Class 4,1108.0,126,9.0,1000,TURF,GOOD,0.10614525139664804,0.18515429524603835,70.0,51.0,0.0,0,1
377,78329,6,58.92,5.0,57.53,Class 4,1173.0,120,-8.0,1000,TURF,GOOD,0.2503209242618742,0.16493656286043828,73.0,45.0,-1.0,0,0
378,78330,7,58.27,5.0,57.09,Class 4,1177.0,125,-6.0,1000,TURF,GOOD,0.2329345531315975,0.26454709058188364,7.0,50.0,0.0,0,1
380,78332,9,58.62,6.0,57.33,Class 4,1099.0,121,-18.0,1000,TURF,GOOD,0.1288782816229117,0.25961538461538464,10.0,46.0,0.0,0,0
381,78333,10,59.09,7.0,57.48,Class 4,1098.0,119,30.0,1000,TURF,GOOD,0.18149146451033246,0.1735159817351598,70.0,44.0,2.0,0,0
382,78334,11,58.42,5.0,58.59,Class 4,1058.0,118,-18.0,1000,TURF,GOOD,0.17289719626168226,0.22641509433962265,10.0,43.0,0.0,0,0
383,78335,12,58.58,4.0,57.81,Class 4,1094.0,117,4.0,1000,TURF,GOOD,0.506429277942631,0.3948717948717949,73.0,42.0,-2.0,0,0
395,78347,1,101.93,5.0,100.6,Class 4,1046.0,133,-13.0,1650,TURF,GOOD,0.2551813471502591,0.16493656286043828,7.0,60.0,0.0,1,1
396,78348,2,103.12,5.0,100.69,Class 4,1013.0,129,14.0,1650,TURF,GOOD,0.2329345531315975,0.2635294117647059,73.0,56.0,-3.0,0,0
398,78350,4,102.75,6.0,100.64,Class 4,1123.0,127,5.0,1650,TURF,GOOD,0.17289719626168226,0.22641509433962265,84.0,54.0,-5.0,0,0
399,78351,5,102.79,7.0,99.42,Class 4,1144.0,125,-5.0,1650,TURF,GOOD,0.2316715542521994,0.19189907038512616,84.0,52.0,-2.0,0,0
400,78352,6,102.27,5.0,100.77,Class 4,1057.0,125,-9.0,1650,TURF,GOOD,0.32205128205128203,0.24124513618677046,7.0,52.0,0.0,0,1
401,78353,7,103.3,5.0,101.53,Class 4,1000.0,121,16.0,1650,TURF,GOOD,0.17372621240024555,0.25961538461538464,77.0,50.0,-5.0,0,0
402,78354,8,102.48,8.0,101.71,Class 4,1096.0,122,14.0,1650,TURF,GOOD,0.2503209242618742,0.23462783171521034,7.0,49.0,0.0,0,0
404,78356,10,102.32,6.0,100.06,Class 4,1024.0,117,20.0,1650,TURF,GOOD,0.26518391787852863,0.17221770917952886,84.0,44.0,5.0,0,0
405,78357,11,102.23,8.0,99.91,Class 4,1085.0,115,-14.0,1650,TURF,GOOD,0.506429277942631,0.18515429524603835,77.0,42.0,-5.0,0,1
406,78358,12,103.24,5.0,100.88,Class 4,1046.0,114,-15.0,1650,TURF,GOOD,0.1288782816229117,0.22361477572559368,70.0,41.0,-1.0,0,0
441,78393,1,82.99,5.0,82.9,Class 4,1053.0,133,1.0,1400,TURF,GOOD TO FIRM,0.2551813471502591,0.22361477572559368,101.0,60.0,-4.0,0,1
442,78394,2,83.4,4.0,82.07,Class 4,1137.0,131,11.0,1400,TURF,GOOD TO FIRM,0.2316715542521994,0.23462783171521034,69.0,58.0,5.0,0,0
444,78396,4,83.23,6.0,81.98,Class 4,1000.0,126,7.0,1400,TURF,GOOD TO FIRM,0.19781553398058246,0.17221770917952886,80.0,55.0,0.0,0,0
447,78399,7,83.84,5.0,83.25,Class 4,1178.0,108,3.0,1400,TURF,GOOD TO FIRM,0.25,0.22427603203943314,76.0,45.0,5.0,0,0
448,78400,8,83.3,8.0,82.55,Class 4,1120.0,117,9.0,1400,TURF,GOOD TO FIRM,0.2329345531315975,0.13438735177865613,13.0,44.0,0.0,0,0
449,78401,9,83.12,4.0,83.46,Class 4,1165.0,114,18.0,1400,TURF,GOOD TO FIRM,0.17372621240024555,0.2614023144996596,73.0,43.0,-3.0,0,1
450,78402,10,82.93,4.0,83.87,Class 4,1168.0,113,15.0,1400,TURF,GOOD TO FIRM,0.12080536912751677,0.21339139902014154,133.0,42.0,-3.0,1,1
451,78403,1,83.37,5.0,82.47,Class 4,1077.0,128,-14.0,1400,TURF,GOOD TO FIRM,0.06962785114045618,0.2614023144996596,13.0,60.0,0.0,0,0
454,78406,4,83.63,4.0,84.11,Class 4,1096.0,123,-13.0,1400,TURF,GOOD TO FIRM,0.17289719626168226,0.2635294117647059,104.0,50.0,-3.0,0,0
455,78407,5,83.43,3.0,85.31,Class 4,1056.0,121,-16.0,1400,TURF,GOOD TO FIRM,0.1568627450980392,0.25961538461538464,76.0,50.0,0.0,0,0
457,78409,7,83.65,6.0,82.23,Class 4,1022.0,122,10.0,1400,TURF,GOOD TO FIRM,0.2551813471502591,0.16493656286043828,111.0,49.0,-4.0,0,0
458,78410,8,83.68,7.0,82.68,Class 4,1108.0,117,15.0,1400,TURF,GOOD TO FIRM,0.19781553398058246,0.2763063707945598,97.0,46.0,-4.0,0,0
459,78411,9,84.41,4.0,82.63,Class 4,1135.0,117,-8.0,1400,TURF,GOOD TO FIRM,0.18149146451033246,0.2714776632302405,13.0,44.0,0.0,0,0
460,78412,10,82.54,7.0,81.75,Class 4,1049.0,115,1.0,1400,TURF,GOOD TO FIRM,0.506429277942631,0.24124513618677046,13.0,42.0,1.0,1,1
477,78429,2,70.43,6.0,70.03,Class 4,1086.0,131,3.0,1200,TURF,GOOD TO FIRM,0.2316715542521994,0.19189907038512616,76.0,57.0,-4.0,0,0
480,78432,5,69.82,6.0,70.07,Class 4,1082.0,123,-17.0,1200,TURF,GOOD TO FIRM,0.32205128205128203,0.22427603203943314,3.0,49.0,0.0,1,1
481,78433,6,71.69,3.0,71.5,Class 4,983.0,122,-19.0,1200,TURF,GOOD TO FIRM,0.1288782816229117,0.23462783171521034,80.0,48.0,0.0,0,0
482,78434,7,70.37,5.0,71.76,Class 4,1056.0,120,15.0,1200,TURF,GOOD TO FIRM,0.048689138576779034,0.22427603203943314,80.0,48.0,-4.0,0,0
