Unnamed: 0,index,hid,finishm,age,besttime,class,horseweight,exweight,horseweightchg,distance,track,going,jname,tname,datediff,rating,ratechg,ind_win,ind_pla
23925,101877,3,108.59,7.0,107.15,Class 3,1115.0,126,14.0,1800,TURF,GOOD,0.17372621240024555,0.2714776632302405,22.0,73.0,-2.0,0,0
23926,101878,4,109.54,6.0,106.56,Class 3,1094.0,127,4.0,1800,TURF,GOOD,0.2503209242618742,0.22361477572559368,28.0,72.0,-2.0,0,0
23928,101880,6,108.19,5.0,107.92,Class 3,1151.0,125,4.0,1800,TURF,GOOD,0.506429277942631,0.21339139902014154,34.0,70.0,5.0,0,0
23929,101881,7,108.88,7.0,107.4,Class 3,1047.0,124,7.0,1800,TURF,GOOD,0.32205128205128203,0.2116564417177914,22.0,69.0,-1.0,0,0
23930,101882,8,107.31,5.0,108.01,Class 3,1062.0,122,13.0,1800,TURF,GOOD,0.4320666319625195,0.2763063707945598,22.0,67.0,0.0,1,1
23931,101883,9,107.93,5.0,107.81,Class 3,1252.0,120,28.0,1800,TURF,GOOD,0.22482435597189696,0.36607142857142855,34.0,65.0,2.0,0,1
23932,101884,10,107.88,6.0,108.81,Class 3,1045.0,118,9.0,1800,TURF,GOOD,0.26686807653575023,0.2763063707945598,34.0,63.0,0.0,0,1
23957,101909,1,82.41,4.0,83.38,Class 3,1103.0,133,-2.0,1400,TURF,GOOD,0.1963470319634703,0.26277372262773724,14.0,80.0,0.0,0,0
23958,101910,2,83.29,5.0,81.49,Class 3,1201.0,132,5.0,1400,TURF,GOOD,0.26518391787852863,0.26277372262773724,14.0,79.0,-2.0,0,0
23959,101911,3,83.15,4.0,83.04,Class 3,1197.0,131,4.0,1400,TURF,GOOD,0.2503209242618742,0.2139673105497771,14.0,78.0,-2.0,0,0
23960,101912,4,82.05,5.0,82.28,Class 3,1000.0,127,-6.0,1400,TURF,GOOD,0.26686807653575023,0.22361477572559368,28.0,74.0,0.0,0,1
23961,101913,5,82.29,4.0,83.42,Class 3,1142.0,126,16.0,1400,TURF,GOOD,0.506429277942631,0.3948717948717949,14.0,73.0,0.0,0,0
23963,101915,7,81.95,4.0,82.77,Class 3,1134.0,123,-5.0,1400,TURF,GOOD,0.19781553398058246,0.36607142857142855,22.0,72.0,0.0,0,1
23965,101917,9,84.13,4.0,84.11,Class 3,1067.0,113,6.0,1400,TURF,GOOD,0.15746753246753248,0.23462783171521034,22.0,65.0,-3.0,0,0
