Unnamed: 0,index,hid,finishm,age,besttime,class,horseweight,exweight,horseweightchg,distance,track,going,jname,tname,datediff,rating,ratechg,ind_win,ind_pla
1579,79531,3,103.27,6.0,99.8,Class 2,1078.0,119,3.0,1650,TURF,GOOD,0.17372621240024555,0.3948717948717949,24.0,93.0,-1.0,0,0
1580,79532,4,101.7,6.0,99.49,Class 2,1042.0,110,-7.0,1650,TURF,GOOD,0.15746753246753248,0.21339139902014154,36.0,92.0,6.0,0,0
1581,79533,5,101.65,5.0,99.24,Class 2,1094.0,120,-3.0,1650,TURF,GOOD,0.4320666319625195,0.24124513618677046,36.0,92.0,0.0,0,0
1582,79534,6,102.38,8.0,99.46,Class 2,1193.0,115,-19.0,1650,TURF,GOOD,0.048689138576779034,0.22427603203943314,18.0,89.0,-2.0,0,0
1583,79535,7,101.59,5.0,100.4,Class 2,1094.0,114,8.0,1650,TURF,GOOD,0.506429277942631,0.2763063707945598,120.0,86.0,6.0,0,1
1584,79536,8,101.84,6.0,100.42,Class 2,1218.0,112,-14.0,1650,TURF,GOOD,0.1568627450980392,0.25961538461538464,36.0,86.0,0.0,0,0
1586,79538,10,101.66,6.0,100.33,Class 2,1081.0,111,10.0,1650,TURF,GOOD,0.19781553398058246,0.26454709058188364,36.0,82.0,1.0,0,0
1587,79539,11,101.23,5.0,99.93,Class 2,1048.0,113,-11.0,1650,TURF,GOOD,0.26686807653575023,0.2635294117647059,36.0,81.0,1.0,1,1
1588,79540,12,102.33,5.0,100.99,Class 2,1091.0,113,7.0,1650,TURF,GOOD,0.1288782816229117,0.26277372262773724,109.0,81.0,8.0,0,0
1713,79665,1,82.99,7.0,81.44,Class 2,1118.0,133,2.0,1400,TURF,GOOD TO FIRM,0.4320666319625195,0.21339139902014154,27.0,97.0,6.0,0,0
1715,79667,3,83.28,6.0,81.16,Class 2,1243.0,127,-6.0,1400,TURF,GOOD TO FIRM,0.2551813471502591,0.22641509433962265,27.0,91.0,0.0,0,0
1717,79669,5,82.43,5.0,81.12,Class 2,1152.0,124,-12.0,1400,TURF,GOOD TO FIRM,0.26518391787852863,0.22427603203943314,27.0,88.0,0.0,0,0
1718,79670,6,82.89,6.0,81.81,Class 2,1131.0,114,-3.0,1400,TURF,GOOD TO FIRM,0.25,0.19189907038512616,24.0,88.0,0.0,0,0
1719,79671,7,82.31,4.0,81.56,Class 2,1161.0,123,9.0,1400,TURF,GOOD TO FIRM,0.2503209242618742,0.26277372262773724,120.0,87.0,7.0,0,1
1720,79672,8,82.9,5.0,82.08,Class 2,1072.0,119,-5.0,1400,TURF,GOOD TO FIRM,0.19781553398058246,0.2714776632302405,21.0,85.0,8.0,0,0
1721,79673,9,83.1,5.0,82.16,Class 2,1154.0,121,-1.0,1400,TURF,GOOD TO FIRM,0.17289719626168226,0.2635294117647059,27.0,85.0,0.0,0,0
1722,79674,10,83.35,4.0,82.56,Class 2,1096.0,118,3.0,1400,TURF,GOOD TO FIRM,0.1568627450980392,0.18515429524603835,24.0,84.0,0.0,0,0
1723,79675,11,82.84,8.0,81.44,Class 2,1187.0,109,-8.0,1400,TURF,GOOD TO FIRM,0.15746753246753248,0.2763063707945598,15.0,83.0,0.0,0,0
1724,79676,12,83.84,6.0,82.48,Class 2,1208.0,118,4.0,1400,TURF,GOOD TO FIRM,0.2329345531315975,0.2242152466367713,24.0,82.0,-1.0,0,0
1725,79677,13,82.56,4.0,82.54,Class 2,1008.0,116,-20.0,1400,TURF,GOOD TO FIRM,0.17372621240024555,0.24124513618677046,27.0,82.0,0.0,0,0
1835,79787,1,70.58,5.0,69.9,Class 2,1146.0,128,6.0,1200,TURF,GOOD,0.506429277942631,0.3948717948717949,31.0,94.0,0.0,0,0
1837,79789,3,70.39,5.0,69.44,Class 2,1117.0,126,-10.0,1200,TURF,GOOD,0.2503209242618742,0.26454709058188364,14.0,92.0,1.0,0,0
1838,79790,4,70.83,5.0,68.94,Class 2,1061.0,125,13.0,1200,TURF,GOOD,0.26686807653575023,0.16493656286043828,133.0,91.0,-1.0,0,0
1839,79791,5,70.63,5.0,70.79,Class 2,1182.0,122,11.0,1200,TURF,GOOD,0.4320666319625195,0.2763063707945598,31.0,88.0,0.0,0,0
1840,79792,6,70.71,7.0,70.1,Class 2,1185.0,117,4.0,1200,TURF,GOOD,0.06962785114045618,0.2242152466367713,22.0,88.0,0.0,0,0
1842,79794,8,70.42,5.0,69.6,Class 2,1060.0,120,5.0,1200,TURF,GOOD,0.2316715542521994,0.19189907038512616,25.0,86.0,0.0,0,0
1845,79797,11,71.1,6.0,69.56,Class 2,1144.0,117,-7.0,1200,TURF,GOOD,0.17289719626168226,0.23462783171521034,116.0,83.0,0.0,0,0
1966,79918,1,94.93,6.0,94.4,Class 2,1164.0,133,2.0,1600,TURF,GOOD,0.32205128205128203,0.2763063707945598,29.0,99.0,0.0,0,0
1967,79919,2,94.55,5.0,94.0,Class 2,1141.0,127,-13.0,1600,TURF,GOOD,0.2551813471502591,0.21339139902014154,35.0,93.0,7.0,1,1
1968,79920,3,96.63,6.0,94.9,Class 2,1080.0,123,2.0,1600,TURF,GOOD,0.12080536912751677,0.3948717948717949,17.0,91.0,-2.0,0,0
1971,79923,6,96.29,8.0,95.96,Class 2,1201.0,111,8.0,1600,TURF,GOOD,0.15746753246753248,0.22427603203943314,17.0,87.0,-2.0,0,0
1972,79924,7,95.16,5.0,95.55,Class 2,1141.0,118,-8.0,1600,TURF,GOOD,0.2503209242618742,0.2357414448669201,35.0,84.0,0.0,0,0
1973,79925,8,94.73,4.0,94.92,Class 2,1148.0,115,6.0,1600,TURF,GOOD,0.17372621240024555,0.2714776632302405,21.0,83.0,2.0,0,1
1974,79926,9,94.85,4.0,94.69,Class 2,1049.0,116,0.0,1600,TURF,GOOD,0.506429277942631,0.26454709058188364,29.0,82.0,9.0,0,0
1975,79927,10,95.49,8.0,95.86,Class 2,1189.0,115,2.0,1600,TURF,GOOD,0.19781553398058246,0.2763063707945598,14.0,83.0,0.0,0,0
1976,79928,11,94.86,4.0,94.8,Class 2,1211.0,116,17.0,1600,TURF,GOOD,0.17289719626168226,0.22641509433962265,35.0,82.0,1.0,0,0
1978,79930,13,94.69,4.0,94.87,Class 2,1147.0,116,17.0,1600,TURF,GOOD,0.2329345531315975,0.26277372262773724,134.0,82.0,-1.0,0,1
2052,80004,1,58.03,6.0,56.74,Class 2,1048.0,122,-12.0,1000,TURF,GOOD,0.15746753246753248,0.26454709058188364,66.0,87.0,0.0,0,0
2054,80006,3,58.02,6.0,56.92,Class 2,1198.0,131,28.0,1000,TURF,GOOD,0.26518391787852863,0.24124513618677046,154.0,86.0,0.0,0,0
2055,80007,4,58.35,7.0,57.1,Class 2,1129.0,131,-24.0,1000,TURF,GOOD,0.2551813471502591,0.23462783171521034,66.0,86.0,0.0,0,0
2061,80013,10,57.9,4.0,57.91,Class 2,1130.0,126,13.0,1000,TURF,GOOD,0.4320666319625195,0.2242152466367713,44.0,81.0,3.0,0,0
2063,80015,12,57.49,7.0,56.86,Class 2,1168.0,116,15.0,1000,TURF,GOOD,0.17372621240024555,0.16493656286043828,49.0,73.0,0.0,0,1
2318,80270,1,97.37,6.0,97.4,Class 2,1078.0,131,-2.0,1650,ALL WEATHER TRACK,GOOD,0.12080536912751677,0.3948717948717949,10.0,89.0,-2.0,0,1
2321,80273,4,98.32,4.0,97.96,Class 2,1168.0,131,2.0,1650,ALL WEATHER TRACK,GOOD,0.2503209242618742,0.22641509433962265,63.0,87.0,0.0,0,0
2323,80275,6,97.81,6.0,99.05,Class 2,1215.0,120,-3.0,1650,ALL WEATHER TRACK,GOOD,0.25,0.25961538461538464,27.0,86.0,0.0,0,0
2330,80282,13,97.14,6.0,97.89,Class 2,1054.0,119,-14.0,1650,ALL WEATHER TRACK,GOOD,0.2551813471502591,0.2357414448669201,27.0,75.0,0.0,1,1
2331,80283,14,97.49,6.0,98.44,Class 2,1169.0,114,16.0,1650,ALL WEATHER TRACK,GOOD,0.26686807653575023,0.1735159817351598,17.0,70.0,-1.0,0,0
2374,80326,1,108.61,4.0,107.16,Class 2,1113.0,133,-7.0,1800,TURF,GOOD,0.4320666319625195,0.3948717948717949,13.0,98.0,2.0,0,0
